SHA,Message,Author,Username,Date
6c1d1ade1458a6516b77030dc481ef873d7aae52,tslint proof allcureencies file,quansenB,quansenB,2019-11-03T23:21:57Z
baf46f4d89ebb41ae1227dbde4422e0ed91a6d5a,finish connections work,quansenB,quansenB,2019-11-03T23:00:59Z
63ef7bd00c37b9a9292f7c9d9096f50e29d20f80,:twisted_rightwards_arrows: Merge branch 'master' of github.com:n8n-io/n8n,Jan Oberhauser,janober,2019-11-03T22:20:54Z
dba4bc25c5d8237575ffbbf9ab56340ee53e18a7,:zap: Fix button text,Jan Oberhauser,janober,2019-11-03T22:19:56Z
5ca63830482931ec81ab3ff5e824eb026ac2282d,add deepdata integration connection support,quansenB,quansenB,2019-11-03T21:25:45Z
e02946817103007145617e9df3625c45d81db266,add connection description,quansenB,quansenB,2019-11-03T21:17:43Z
c14bdc88143c6636ff18d9fab062fab53f38929c,":twisted_rightwards_arrows: Merge pull request #103 from leonardlin/master

EmailSend without username/password",Jan,janober,2019-11-03T21:12:12Z
4c397ea95865da014f67ad679479888e127852f5,":bug: Fix bug that ""alwaysOpenEditWindow"" did not work for ""json"" type",Jan Oberhauser,janober,2019-11-03T21:06:03Z
4c2f5c93921d81f347b50f18a485dadcf412a6c6,Final UI,Ricardo Espinoza,RicardoE105,2019-11-03T20:50:37Z
7da53ad943a4692905889fe8c119f34795f28ea0,more tslint changes,quansenB,quansenB,2019-11-03T20:49:49Z
bc6acaff7292065df723e1210b2a043cc6a235f9,tslint changes,quansenB,quansenB,2019-11-03T20:47:23Z
e764748aa11c4502b1a2b4bc8afea0da43686d47,add ecommerce order products functionality,quansenB,quansenB,2019-11-03T20:18:58Z
1abfc89ab3aba357f6d694dcfa67625e38156c87,Merge branch 'master' of https://github.com/leonardlin/n8n,Leo,leonardlin,2019-11-03T18:17:14Z
cf1ca8703beff9d2a87da211976cb5258d1adf9b,Merge branch 'raw-for-http-node',Leo,leonardlin,2019-11-03T18:16:52Z
56dae5f11a61e5f55791e4e4c9cab1f17c2d7282,EmailSend don't set credentials if there are none.,Leo,leonardlin,2019-11-03T18:15:54Z
9a3a0d150b2572ad29e10fd2dbd0ded42c6cc53d, add ecom order products option decrisption,quansenB,quansenB,2019-11-03T16:58:46Z
0da9c035874f0d1a160cec50cf4a3e0890b3dda5,add ecom customer functionality,quansenB,quansenB,2019-11-03T15:42:18Z
7a624fd6a934fc94af4bc14560966554dafc3936,changes on UI,Ricardo Espinoza,RicardoE105,2019-11-03T13:39:03Z
a7fb4d99ba864ec282cb08035463e266912e21c4,:bookmark: Release n8n@0.33.0,Jan Oberhauser,janober,2019-11-03T12:29:51Z
2ea10e547f8418833ac2f6a274790c83813c670c,:arrow_up: Set n8n-nodes-base@0.28.0 on n8n,Jan Oberhauser,janober,2019-11-03T12:28:48Z
3cd4409542e9d25577f64cf8b3215d06086d1fdf,:bookmark: Release n8n-nodes-base@0.28.0,Jan Oberhauser,janober,2019-11-03T12:27:54Z
532442cdbab11f8361283a4898d3651427c45479,":zap: Add mode ""keepKeyMatches"" and ""removeKeyMatches"" to Merge-Node",Jan Oberhauser,janober,2019-11-03T12:26:18Z
2c4702d75c152b27b193bab0f4de44f4112b4ea4,format changes,quansenB,quansenB,2019-11-03T11:49:03Z
09d00fc0d709a898e569003b14aabe0579c34727,refactor node description,quansenB,quansenB,2019-11-03T11:47:36Z
393c5e8fcfe785c7f8c940bbb1e55b65baf6abdb,"Merge pull request #1 from n8n-io/master

update from original",leonardlin,leonardlin,2019-11-03T11:09:19Z
6bd391a35e0f85a130262b7c90bbccc4e776ea16,finish ecom order endpoints,quansenB,quansenB,2019-11-02T22:11:55Z
8d88c64b9d8079c7ab2df6820840610e57963064,:bookmark: Release n8n-nodes-base@0.27.1,Jan Oberhauser,janober,2019-11-02T21:35:29Z
111d0e277bc06afa9bbac55bc7378f18cafc537e,:bookmark: Release n8n@0.32.0,Jan Oberhauser,janober,2019-11-02T21:33:25Z
54744cadb4f8e567618c03f89fa43f3c1944525a,:arrow_up: Set n8n-nodes-base@0.27.0 on n8n,Jan Oberhauser,janober,2019-11-02T21:32:49Z
33fd92f2fd8edb5b25448c1a99056efb3eb6b559,:bookmark: Release n8n-nodes-base@0.27.0,Jan Oberhauser,janober,2019-11-02T21:31:41Z
ac88d25e1b5a5f100aa2711c9baaa20271bf93d3,:sparkles: Add clear functionality to Google Sheet-Node,Jan Oberhauser,janober,2019-11-02T21:29:52Z
a69426d6ba3aab2e0a10ef2c93ca10b40f0af4c3,add rest of ecommerce description,quansenB,quansenB,2019-11-02T20:49:45Z
d6134ec40530a4ee21e552e96d2328d48e61d459,:sparkles: Add Deal.duplicate functionality to Pipedrive-Node,Jan Oberhauser,janober,2019-11-02T20:41:13Z
b5918c6bfec15fa6bddb2d0cb1636f8f2f5ba152,:zap: Make it possible to define custom file name for spreadsheet files,Jan Oberhauser,janober,2019-11-02T20:33:25Z
204676d2001c1b875d4459d4d9b1598e3c176fdf,:twisted_rightwards_arrows: Merge branch 'leonardlin-raw-for-http-node',Jan Oberhauser,janober,2019-11-02T20:21:12Z
5804d908d524e800fee64d7038df714acb01dc6b,:zap: Rename parameter to match others and add dot to descriptions,Jan Oberhauser,janober,2019-11-02T20:20:42Z
97fd592aa6aba1bc7aceb76169af328205c3ab40,:twisted_rightwards_arrows: Merge branch 'raw-for-http-node' of https://github.com/leonardlin/n8n into leonardlin-raw-for-http-node,Jan Oberhauser,janober,2019-11-02T20:13:25Z
925586e54311df77e30673e82dc0ef76ba674784,add create ecommerce node description,quansenB,quansenB,2019-11-02T18:48:29Z
46c737dcf259430bda5a9d820d0eb9df34737240,add all currencies,quansenB,quansenB,2019-11-02T17:29:01Z
0b20fe3916935243729280a6156be2de4beaaf0e,:twisted_rightwards_arrows: Merge branch 'leonardlin-master',Jan Oberhauser,janober,2019-11-02T11:17:01Z
ab6cc43a4c1681c062abfe8f8e8105a669c25317,:shirt: Fix lint issues,Jan Oberhauser,janober,2019-11-02T11:16:20Z
ab3e10db042855dd49f04b515cd490f315faac61,:twisted_rightwards_arrows: Merge branch 'master' of https://github.com/leonardlin/n8n into leonardlin-master,Jan Oberhauser,janober,2019-11-02T10:34:30Z
644b5455c9b974fc9377202bdfd91e3992071f3e,added ability to post raw/string/xml,Leo,leonardlin,2019-11-02T09:12:59Z
c31dc77b06f8b84d3b8323b2affb278851276736,added amqp sender,Leo,leonardlin,2019-11-01T12:50:33Z
1e11953c1c93417aa968e0fc22fa556bc253b9b1,:bookmark: Release n8n@0.31.1,Jan Oberhauser,janober,2019-11-01T10:37:45Z
6f5418a9ad63979bac283a788b36fe92eaac318f,:arrow_up: Set n8n-nodes-base@0.26.2 on n8n,Jan Oberhauser,janober,2019-11-01T10:36:57Z
1d61efcd01bb0992d1ee96bf4d31ecd0f27e237e,:bookmark: Release n8n-nodes-base@0.26.2,Jan Oberhauser,janober,2019-11-01T10:35:38Z
83adecad379176ef84f9f92c2a203625772bd095,:twisted_rightwards_arrows: Merge branch 'master' of https://github.com/vuchl/n8n,Jan Oberhauser,janober,2019-11-01T10:12:55Z
b16b664afaaf9e4f4c9ff394610419eb8f12a882,:zap: Make JSON.parse of data in MoveBinaryData optional,Jan Oberhauser,janober,2019-11-01T10:07:17Z
2c45460d9098bc01ce257b2db609a7f122341657,Add encoding Option,Sebastian,vuchl,2019-11-01T09:50:27Z
230dc33752f93d754df34f5ec5dc485267eeeda3,amqp listener with debug-console output,Leo,leonardlin,2019-11-01T07:42:14Z
7ebe09cec16ca9c177f0146678904b9836d1d6a3,:bookmark: Release n8n-nodes-base@0.26.1,Jan Oberhauser,janober,2019-10-31T21:34:17Z
547cd4a9ce3b0063886985935ce8e36a07d01469,:bug: Fix typo,Jan Oberhauser,janober,2019-10-31T21:33:30Z
7b0b71960d7caf39e2ca04da957a9deb10c8b2b8,:bookmark: Release n8n@0.31.0,Jan Oberhauser,janober,2019-10-31T19:28:09Z
e2718e3cc391258a6b7e19856ab1c41ecfdf50b3,:arrow_up: Set n8n-editor-ui@0.24.0 and n8n-nodes-base@0.26.0 on n8n,Jan Oberhauser,janober,2019-10-31T19:26:00Z
729cdedcabb0723c2fab706ca063b6a95d0012aa,:bookmark: Release n8n-editor-ui@0.24.0,Jan Oberhauser,janober,2019-10-31T19:22:09Z
95aa0590b205eaf0fdce20151843ac75d5a0bc61,:bookmark: Release n8n-nodes-base@0.26.0,Jan Oberhauser,janober,2019-10-31T19:19:55Z
09b339f01988dde6be314a0ba98c83c75a03053d,:zap: Make it possible to return all matches in with GoogleSheet Lookup,Jan Oberhauser,janober,2019-10-31T19:16:20Z
78af0362312b4113ba65e93cde363b2c66cbeef6,:zap: Close Postgres-Databank connection once node is done,Jan Oberhauser,janober,2019-10-31T16:43:30Z
6a88484d467c71b38b87a70fa809713a2a6cb7e9,:zap: Change default parameter value,Jan Oberhauser,janober,2019-10-31T16:26:05Z
d073204bb0a7b62959e58b91ef49bcb5d6321b33,:sparkles: Add MoveBinaryData-Node to move data between binary an JSON,Jan Oberhauser,janober,2019-10-31T16:24:56Z
91498b45734433fd371cf12fd72048b21ffd2a7a,:shirt: Fix lint issue,Jan Oberhauser,janober,2019-10-31T12:41:39Z
1567a260a482de013fa0b59b4bc3c60054a3304b,:twisted_rightwards_arrows: Merge branch 'frane-master',Jan Oberhauser,janober,2019-10-31T10:46:48Z
d67e77f760a47f38cedab1d3f5f2ee92b84567d7,:zap: Add GraphQL logo and fix lint issues,Jan Oberhauser,janober,2019-10-31T10:45:50Z
e6186d4553819636c83a2ea3f1516609832a6dee,:twisted_rightwards_arrows: Merge branch 'NeOMakinG-master',Jan Oberhauser,janober,2019-10-30T13:57:27Z
117cca0505343e5c3b3335d46130628060c213a5,:zap: Remove parameter and improve retry functionality,Jan Oberhauser,janober,2019-10-30T13:56:58Z
971a134cc42b9d6364d604de064c040b9bad989d,Fix [object Object] issue in interface,Frane Bandov,Unknown,2019-10-30T13:02:14Z
5f0d222d6fb9f66214c14d4a90b3090d3e676483,:twisted_rightwards_arrows: Merge branch 'master' of https://github.com/NeOMakinG/n8n into NeOMakinG-master,Jan Oberhauser,janober,2019-10-30T12:03:40Z
8b04f1ff37ea824c6a6179776c20183dfebae341,GraphQL support,Frane Bandov,Unknown,2019-10-30T11:05:52Z
2e56730fade0647d39dfe4b160dc4702e1c17f1f,delete left over deleteNote code and change defdault currencies,quansenB,quansenB,2019-10-29T22:45:20Z
51a6b47985296d55e8d4eafaad56546ab9e7f8fa,"display pipeline, owner and stage as default in create deal",quansenB,quansenB,2019-10-29T19:08:23Z
4cbbdda8c1a80a53e273fb04de8e41da01762afc,add eur as default at update deal,quansenB,quansenB,2019-10-29T18:53:02Z
3d42a0f0e6bbb13462650c51103c3682beccfba2,add currency dropdown,quansenB,quansenB,2019-10-29T18:51:09Z
33fad1dc06b3fc4be5d20519f3b0db6320f7d667,:books: Improve documentation,Jan Oberhauser,janober,2019-10-29T08:41:48Z
1b076a4763d236d78f01e4a31512b5ee952f43ae,:whale: Set n8n and system timezone separately,Jan Oberhauser,janober,2019-10-29T07:27:26Z
a8b3f383ef687e8728a384546efdd7f6c3868022,revert unneeded changes for PR,quansenB,quansenB,2019-10-28T23:19:02Z
fbe78e4cb61803ee5d170c4ed14338700a14ed70,revert package.json chanes in editor ui,quansenB,quansenB,2019-10-28T23:15:28Z
6166e3955b512d8bcd1451b3056ad55b53345851,add -vscode to gitignore,quansenB,quansenB,2019-10-28T23:14:04Z
0bc77e129265c6a95a429f00b1a3aed64cc96b83,:twisted_rightwards_arrows: Merge branch 'vuchl-master',Jan Oberhauser,janober,2019-10-28T22:10:34Z
d029c0de17b5e58435874b44f0c09fc96126db1e,done,Ricardo Espinoza,RicardoE105,2019-10-28T21:23:25Z
0e005675ccff9c2c1fc586e0a0415ee2f5160aaf,Added ca-tools to be able to configure certs from /etc/ssl/certs,Sebastian,vuchl,2019-10-28T08:43:27Z
83f3363846656e35ea87bff07ed4fdd176ff7c9c,Bumping Node version,Sebastian,vuchl,2019-10-28T08:42:28Z
99df238f8f812f9ed113e6a370a6c1c6ecc54f11,:books: Fix description of Function-Node,Jan Oberhauser,janober,2019-10-28T07:53:29Z
9b42ed43e25b8b94d7656e75fb0c175f0677a4d7,:twisted_rightwards_arrows: Merge branch 'lucafaggianelli-mongodb-node',Jan Oberhauser,janober,2019-10-27T21:51:06Z
fb16f69573ecb997c8e3e26935e346fe262e6bd7,:bookmark: Release n8n@0.30.0,Jan Oberhauser,janober,2019-10-27T21:49:01Z
95deaef95ae1d350575d49b61acc79db5e342ee1,:arrow_up: Set n8n-nodes-base@0.25.0 on n8n,Jan Oberhauser,janober,2019-10-27T21:48:30Z
78d3ac2fc9a70e86676df83169e8cd1335545d01,:bookmark: Release n8n-nodes-base@0.25.0,Jan Oberhauser,janober,2019-10-27T21:46:58Z
a23f3fdbbcac655f45f81a1505707f1014ebedca,:zap: Small fixes and changes to MongoDB-Node,Jan Oberhauser,janober,2019-10-27T21:45:48Z
75a25431d1beae3be80eef62ba59fececaac615f,:twisted_rightwards_arrows: Merge branch 'mongodb-node' of https://github.com/lucafaggianelli/n8n into lucafaggianelli-mongodb-node,Jan Oberhauser,janober,2019-10-27T20:47:59Z
a94d289d81a0474c97fa8ef75bb2f0aa2462a86d,:sparkles: Add GoogleDrive-Node,Jan Oberhauser,janober,2019-10-27T20:44:21Z
713535087f9316ddf83ddc80982200d425a09be0,:twisted_rightwards_arrows: Merge branch 'deurk-patch-1',Jan Oberhauser,janober,2019-10-26T18:47:15Z
6230cde952a55f5d8470827fc3399cfb7b330088,:twisted_rightwards_arrows: Merge branch 'patch-1' of https://github.com/deurk/n8n into deurk-patch-1,Jan Oberhauser,janober,2019-10-26T18:40:26Z
9d0d85875e28e5da7132acef3603a24ff8689b42,Added Mandrill support,Ricardo Espinoza,RicardoE105,2019-10-26T16:58:04Z
97ba03e8b41ebdfdb256decf1f66ebe4f68e1f7f,docker-entrypoint.sh MUST be executable for the container to start correctly,Alexandre Nizoux,deurk,2019-10-26T13:32:10Z
d7775aa8ede37c431f0793cae8c0071b0e839eac,"Double quotes to calm code autoreview

Should now pass green on code review :)",Alexandre Nizoux,deurk,2019-10-26T11:42:22Z
cc97cc7b713f5ea2fa3f4f35ba4c7cf18588b63f,"added docker-entrypoint.sh

Just setting timezone for system tools (`date` and others) to match app timezone defined with GENERIC_TIMEZONE env var.",Alexandre Nizoux,deurk,2019-10-26T11:38:46Z
8861cb17c8f8f16ad8e6786ae55a1fd7c3c26cdc,"Added entrypoint

Setting up TZ and GENERIC_TIMEZONE env vars required to use an entrypoint script",Alexandre Nizoux,deurk,2019-10-26T11:36:15Z
c2451f291e1e796f0c8f4b4c5d2a26cd45cc3fe4,:books: Add Contributor License Agreement,Jan Oberhauser,janober,2019-10-25T20:21:18Z
728612b8ca16d3b920a54b82276d5ea43b6ce7e0,:bookmark: Release n8n@0.29.0,Jan Oberhauser,janober,2019-10-25T19:53:05Z
0f0aaca8e6f26af4fbb5d94730e44b3bde4e5537,:arrow_up: Set n8n-nodes-base@0.24.0 on n8n,Jan Oberhauser,janober,2019-10-25T19:52:22Z
5c05116ec60551f157b29a80c1cd740443520291,:bookmark: Release n8n-nodes-base@0.24.0,Jan Oberhauser,janober,2019-10-25T19:46:20Z
547f245947adbefb831414b5009f29c70bb73497,:zap: Make it possible to use email nodes work with unauthorized certs,Jan Oberhauser,janober,2019-10-25T19:38:54Z
5dcb2a74f2748e881c763717b877e611aa06e3a9,add .env to gitignore,quansenB,quansenB,2019-10-25T16:29:23Z
9072f9212eaac2d9e2439d6b7f41aa7cc5674a73,remove console.logs,quansenB,quansenB,2019-10-25T16:26:43Z
ccfcd6fc688a782fa60564825fb4fad63494c9f3,fix deal noe update,quansenB,quansenB,2019-10-25T16:23:34Z
5b335c1578829155558b3e806cab8cbe14b2c6e2,fix dealNote bug,quansenB,quansenB,2019-10-25T16:18:33Z
78997ddeac4304f89ee067a66b508ba912251482,rename fields to how they appear in APi to prevent bug,quansenB,quansenB,2019-10-25T15:48:46Z
12a0592896cfc6156644293d60894c1906cc2df6,exclude unnecessary import,quansenB,quansenB,2019-10-25T14:57:26Z
a09d6dfbf665817b189ae34c55856efd494abd0b,exclude unnecessary import,quansenB,quansenB,2019-10-25T14:56:15Z
66a335054fa896fc45eceeab1877073f7a92172f,add dealnote functionality,quansenB,quansenB,2019-10-25T14:48:53Z
819efc50e5da01c9e545ff35a3f0a74a5ff893a5,add error handling for unknon operations,quansenB,quansenB,2019-10-25T14:30:58Z
4f1a0961392cd652a64080e2bb5f1c55cd038c51,refactor deal update to take add field format,quansenB,quansenB,2019-10-25T14:25:16Z
0034a17b17d8975b12d3b3511693affdc05ced31,revert to addition fields design choice,quansenB,quansenB,2019-10-25T14:15:01Z
f5c585c7be6721e84080f45813cb083a9879e5ef,add not required fields to body.deal obj,quansenB,quansenB,2019-10-25T13:47:43Z
02491775b611cdaf9138a8b87e18a6ba0b6036b9,:books: Make clear what has to be executed to develope for n8n,Jan Oberhauser,janober,2019-10-25T13:28:39Z
8b7398bf393893cb2d59dd1ac5f9371c7ff3a2f3,add dealId to update decription,quansenB,quansenB,2019-10-25T12:51:46Z
16e9c41f2793b5bc2e042a9d668b781d8759806d,fix some small things in node description,quansenB,quansenB,2019-10-25T12:50:15Z
683c889a14e7318866a2e3d0fe7a528902826e7e, set up functionality layout,quansenB,quansenB,2019-10-25T12:24:24Z
de3859bbf63d00cff40a05e5eb47e8457f71f2f7,"Add container timezone handling

Allows to change the timezone with the TZ env variable, useful for cron tasks and other things.",Alexandre Nizoux,deurk,2019-10-25T06:34:42Z
c82c41123abe4487bf2ebda22c70bc5bbf077040,:twisted_rightwards_arrows: Merge branch 'lucafaggianelli-gitlab',Jan Oberhauser,janober,2019-10-25T06:16:29Z
4ebdffd0dd2a51eb736b9972d7c72b7f6cc7fdf7,:zap: Small fixes to Gitlab node before merge,Jan Oberhauser,janober,2019-10-25T06:15:36Z
eb2425cc4f3184261ef311030a68e8cbe3fe0203,:twisted_rightwards_arrows: Merge branch 'gitlab' of https://github.com/lucafaggianelli/n8n into lucafaggianelli-gitlab,Jan Oberhauser,janober,2019-10-25T05:38:56Z
e896c1c319b1b92b7215e0b9d88cef73b8c1fa08,rorder resources,quansenB,quansenB,2019-10-25T00:50:03Z
cd28bbcbdc0ff472f7547eeb44b40814d318d11f,rename deal id,quansenB,quansenB,2019-10-24T18:50:57Z
c8bd2d538d3136f3bbbf4d5f03243b3fb2b34d7f,rename misspelled file,quansenB,quansenB,2019-10-24T18:29:45Z
445384a590d79f0edd1118b462686d14106a6f2f,deal-note-description,quansenB,quansenB,2019-10-24T18:21:28Z
a1fed27229a15e00ecd3a133c7a728bd9cc45245,add CRUD deal descriptions,quansenB,quansenB,2019-10-24T18:15:57Z
a2b589880ff52b117601254de78f36084d6de647,:zap: Check for correct Node.js version on start,Jan Oberhauser,janober,2019-10-23T12:03:40Z
69af5e7490f0cba106dce39e6fd2a68004aeb161,:bookmark: Release n8n@0.28.0,Jan Oberhauser,janober,2019-10-23T09:29:27Z
77a6dd4303c160cb40842fdf8d6b8885be21f32d,:arrow_up: Set n8n-nodes-base@0.23.0 on n8n,Jan Oberhauser,janober,2019-10-23T09:28:27Z
ede292707d7302b88cd7e3bd2519b7e76d455ea7,:bookmark: Release n8n-nodes-base@0.23.0,Jan Oberhauser,janober,2019-10-23T09:27:15Z
6a6252baf1e1028820a5576b27257f76b599a5f3,:bug: Fix issue with wrong default valueRenderMode in Google Sheets,Jan Oberhauser,janober,2019-10-23T09:21:33Z
6f99c608ae4e265486e1590e73db0f1b25657716,:twisted_rightwards_arrows: Merge branch 'MattermostIntegration',Jan Oberhauser,janober,2019-10-22T19:45:55Z
60165d5fe2e7bd2c2b518b4ff70efb7dd7ad08a2,:zap: Allow to automatically encode custom values with Pipedrive update,Jan Oberhauser,janober,2019-10-22T09:30:35Z
6da0cad9cc73307325f345083cda1d32858e5328,:sparkles: Add additional functionality to Mattermost-Node,Jan Oberhauser,janober,2019-10-21T22:12:35Z
f033e4c886ab5ac102e21d10b364d5e4e15c22d2,Refactored into simple Discord node so it can be extended later,neomaking,NeOMakinG,2019-10-20T21:26:58Z
bc08c7da2d28ea6fa57b48119df9c3b4564fd5bc,:sparkles: Add basic Mattermost-Node,Jan Oberhauser,janober,2019-10-20T20:57:06Z
45a21d5ce1a965db5d89efc7d309a534fdf1e6bd,:bookmark: Release n8n@0.27.0,Jan Oberhauser,janober,2019-10-20T20:34:52Z
6c3cd790b624ad528077befb16d2fb34496356b2,":arrow_up: Set n8n-core@0.14.0, n8n-editor-ui@0.23.0, n8n-nodes-base@0.22.0 and n8n-workflow@0.14.0 on n8n",Jan Oberhauser,janober,2019-10-20T20:34:04Z
a61b26c640dbf75af769e2d5682afed504a128d9,:bookmark: Release n8n-editor-ui@0.23.0,Jan Oberhauser,janober,2019-10-20T20:32:09Z
b8ea9efff24afb49b49032d4b7bf0ac38c3fb06d,:arrow_up: Set n8n-workflow@0.15.0 on n8n-editor-ui,Jan Oberhauser,janober,2019-10-20T20:31:40Z
99166fd3b412f8a251d16ec35c24cfd3b37510c1,:bookmark: Release n8n-nodes-base@0.22.0,Jan Oberhauser,janober,2019-10-20T20:30:20Z
609329ce7bf1ac26e9fff0ffea0b1f455a0827d3,:arrow_up: Set n8n-core@0.14.0 and n8n-workflow@0.15.0 on n8n-nodes-base,Jan Oberhauser,janober,2019-10-20T20:29:43Z
d0162b6a42d6de3201e8eedc0c9331f24f2be0e9,:bookmark: Release n8n-core@0.14.0,Jan Oberhauser,janober,2019-10-20T20:22:07Z
16f9e91f77e648babd27881ee10174a3b3ab24d0,:arrow_up: Set n8n-workflow@0.15.0 on n8n-core,Jan Oberhauser,janober,2019-10-20T20:21:24Z
3bf94e86c96874c65718bec9d7ed07dd11a76042,:bookmark: Release n8n-workflow@0.15.0,Jan Oberhauser,janober,2019-10-20T20:19:45Z
f2af8d706dfe7c52438af6aa2b34d04eb3b84ac8,Handling rating limit of Discord Webhook API,neomaking,NeOMakinG,2019-10-20T20:14:42Z
9a8ad029d8249e5f350d4cfa2ab7d61f5b29913d,:twisted_rightwards_arrows: Merge branch 'BenoitTallandier-CurrentParamtersInLoadingMethod',Jan Oberhauser,janober,2019-10-20T19:43:31Z
e3b71c2ed4eb8e32257be677c60127f58cfd3d7f,:zap: Rename function and fix styling,Jan Oberhauser,janober,2019-10-20T19:42:34Z
f0c75ec9b78cfda34c4091752dfa38ee1d8d00ae,:twisted_rightwards_arrows: Merge branch 'CurrentParamtersInLoadingMethod' of https://github.com/BenoitTallandier/n8n into BenoitTallandier-CurrentParamtersInLoadingMethod,Jan Oberhauser,janober,2019-10-20T19:23:55Z
f82436dc8d81adc3ed3453396cf662f0c6c08de1,:sparkles: Make it possible to define how values should be interpreted,Jan Oberhauser,janober,2019-10-20T19:21:55Z
02a7d92fc19fddc29b76146261cd83fa0cd8512a,🔃Add unction getCurrentNodeParameters to get currents parameters in loading function,BenoitTallandier,Unknown,2019-10-20T18:55:49Z
8b1e3d7ba95502c2b756c74db1803f2373537a1b,:bug: Fix bug that no Fields could be added,Jan Oberhauser,janober,2019-10-20T15:38:11Z
027ce90f896426e84077009a324a3d1922d2250c,Handling error and kicking out unused code,neomaking,NeOMakinG,2019-10-20T11:22:57Z
ebfdd91b827ea75738a36a90f5453671e3c54c44,:books: Clarify consulting/support amount in docs,Jan Oberhauser,janober,2019-10-19T09:49:08Z
94d91ff9e8292daa020aaf65cf9e34d694d532ce,:pencil: Update issue templates,Jan,janober,2019-10-17T09:53:00Z
16e7233fad38feeb5452c048e8288033bd41b657,:pencil: Update issue templates,Jan,janober,2019-10-17T09:15:47Z
2b554db8f3fc9c124f174cf4d88e746bd4ae4db8,fix gitlab auth and endpoint url,Luca Faggianelli,lucafaggianelli,2019-10-17T01:33:52Z
34092286bc38e1bac55623c8aeebf8ffeaa925f9,add gitlab to package.json,Luca Faggianelli,lucafaggianelli,2019-10-17T00:54:17Z
a9a1e2bb367a3b7328ba44517da787bf39d3c49a,gitlab node,Luca Faggianelli,lucafaggianelli,2019-10-17T00:53:15Z
15bb156e819c7960638adcecf4652f2db449d784,gitlab credentials and triggers,Luca Faggianelli,lucafaggianelli,2019-10-16T23:49:09Z
b8b5ba4e79cd346205b8b0b89a8a288b0eca9d39,Add Discord Webhook node,neomaking,NeOMakinG,2019-10-16T20:53:30Z
b8f058518579a9ee0ed41760d21776e348db3bf1,:bookmark: Release n8n@0.26.0,Jan Oberhauser,janober,2019-10-16T12:13:01Z
6de2687d466faf21d151a5aec01c0f193a011736,":arrow_up: Set n8n-core@0.13.0, n8n-editor-ui@0.22.0, n8n-nodes-base@0.21.0 and n8n-workflow@0.14.0 on n8n",Jan Oberhauser,janober,2019-10-16T12:12:30Z
5f45f5a011f8a254ca38f3bab5eb21ad22b79464,:bookmark: Release n8n-editor-ui@0.22.0,Jan Oberhauser,janober,2019-10-16T12:10:55Z
c08c3956805e2d92378287e05f1c0bfd7869c862,:arrow_up: Set n8n-workflow@0.14.0 on n8n-editor-ui,Jan Oberhauser,janober,2019-10-16T12:10:36Z
04dfbf7703772279959dc6df85b6ff9ed2b031a1,:bookmark: Release n8n-nodes-base@0.21.0,Jan Oberhauser,janober,2019-10-16T12:09:31Z
50a3a2d142deac78c91c5d8247501e2255decb3c,:arrow_up: Set n8n-core@0.13.0 and n8n-workflow@0.14.0 on n8n-nodes-base,Jan Oberhauser,janober,2019-10-16T12:09:09Z
025f484aa679f5171c841105a29186a9709566ef,:bookmark: Release n8n-core@0.13.0,Jan Oberhauser,janober,2019-10-16T12:08:00Z
121398246429357bc9ab36206782e4dfd96d0141,:arrow_up: Set n8n-workflow@0.14.0 on n8n-core,Jan Oberhauser,janober,2019-10-16T12:07:39Z
08cf0afdb6300499b83f67abfce0b03e22395685,:bookmark: Release n8n-workflow@0.14.0,Jan Oberhauser,janober,2019-10-16T12:05:01Z
ded2152d6115473be321bea4404b6dc80e0291bf,":sparkles: Make it possible to return custom content-type and data with
webhook",Jan Oberhauser,janober,2019-10-16T12:01:39Z
1173c998fc9ac9b9c320b79133a46157c7dcdcb2,:bug: Do not error if expression on text resolves to undefined,Jan Oberhauser,janober,2019-10-16T11:49:08Z
be8f0b9e3504799b6dffeddab6fafade740d4e58,:sparkles: Make it possible to send Patch-Requests with HttpRequest-Node,Jan Oberhauser,janober,2019-10-16T10:32:15Z
ea6ec1aa6c91076ee46f83b14dff40295a89ceba,:sparkles: Make it possible to send Form-Data with HttpRequest-Node,Jan Oberhauser,janober,2019-10-16T10:26:47Z
a0fd9b206530f9744fe8f46ffa6ef942d2820b58,:twisted_rightwards_arrows: Merge branch 'lucafaggianelli-stripe-trigger',Jan Oberhauser,janober,2019-10-16T09:44:24Z
1b47d19d46f5c158ed0185b1755087499ab62e0f,:shirt: Fix lint issues and naming,Jan Oberhauser,janober,2019-10-16T09:43:34Z
94b538d344457593a87db9bbaa9cfcb61185f613,:twisted_rightwards_arrows: Merge branch 'stripe-trigger' of https://github.com/lucafaggianelli/n8n into lucafaggianelli-stripe-trigger,Jan Oberhauser,janober,2019-10-16T09:33:53Z
9785680882c0d141cff5d9444de262bd5cd59565,:twisted_rightwards_arrows: Merge branch 'mscansian-aws',Jan Oberhauser,janober,2019-10-16T09:25:49Z
c02bf0a7cf8576d61078f55f0464e79f19abd083,:shirt: Fix lint issues and some small bugs,Jan Oberhauser,janober,2019-10-16T09:18:39Z
2899d5243381c19122a2f8730c224f4d4e7e2305,:twisted_rightwards_arrows: Merge branch 'aws' of https://github.com/mscansian/n8n into mscansian-aws,Jan Oberhauser,janober,2019-10-16T07:46:17Z
